Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords,,,,,,,,,,,,;is_advanced;student_accuracy;question_difficulty;topic_difficulty;subtopic_difficulty
955;Lithuania;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.22631087747366818;0.4257425742574258;0.5097799511002445;0.5361949799927246
955;Lithuania;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.22631087747366818;0.4257425742574258;0.5097799511002445;0.5361949799927246
36;Portugal;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.5085323695788813;0.4257425742574258;0.5097799511002445;0.5361949799927246
1324;Italy;317;1;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.24533219950456614;0.4257425742574258;0.5097799511002445;0.5361949799927246
1322;Italy;317;1;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.40181147157891345;0.4257425742574258;0.5097799511002445;0.5361949799927246
1284;Italy;317;1;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.27425099518122775;0.4257425742574258;0.5097799511002445;0.5361949799927246
1291;Italy;317;1;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.25276650858046207;0.4257425742574258;0.5097799511002445;0.5361949799927246
1286;Italy;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.21278094453715946;0.4257425742574258;0.5097799511002445;0.5361949799927246
1286;Italy;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.21278094453715946;0.4257425742574258;0.5097799511002445;0.5361949799927246
1300;Italy;317;1;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.5647149833196345;0.4257425742574258;0.5097799511002445;0.5361949799927246
1284;Italy;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.27425099518122775;0.4257425742574258;0.5097799511002445;0.5361949799927246
1333;Portugal;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.3617745652629374;0.4257425742574258;0.5097799511002445;0.5361949799927246
1070;Portugal;317;1;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.33394575255040376;0.4257425742574258;0.5097799511002445;0.5361949799927246
840;Italy;317;1;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.7281749313573059;0.4257425742574258;0.5097799511002445;0.5361949799927246
1243;Portugal;317;0;Basic;Linear Algebra;Vector Spaces;Subspace,Span,Linear combination,,,,,,,,,,;0;0.528441231929604;0.4257425742574258;0.5097799511002445;0.5361949799927246
1525;Portugal;318;0;Advanced;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space,,,,,,,;1;0.0731654619736015;0.33333333333333337;0.625;0.625
448;Portugal;318;1;Advanced;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space,,,,,,,;1;0.5442786727976446;0.33333333333333337;0.625;0.625
451;Portugal;318;1;Advanced;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space,,,,,,,;1;0.4448235611026309;0.33333333333333337;0.625;0.625
91;Lithuania;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6329487570035437;0.38181818181818183;0.5097799511002445;0.49647390691114246
91;Lithuania;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6329487570035437;0.38181818181818183;0.5097799511002445;0.49647390691114246
1229;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6793072141909351;0.38181818181818183;0.5097799511002445;0.49647390691114246
1076;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.35260842237586426;0.38181818181818183;0.5097799511002445;0.49647390691114246
168;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.4041650211644038;0.38181818181818183;0.5097799511002445;0.49647390691114246
1252;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.4154310620189385;0.38181818181818183;0.5097799511002445;0.49647390691114246
967;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6142445995567171;0.38181818181818183;0.5097799511002445;0.49647390691114246
972;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.056224155612160515;0.38181818181818183;0.5097799511002445;0.49647390691114246
979;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.5450248996760625;0.38181818181818183;0.5097799511002445;0.49647390691114246
465;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.5969102517450131;0.38181818181818183;0.5097799511002445;0.49647390691114246
1081;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.44461030798240103;0.38181818181818183;0.5097799511002445;0.49647390691114246
378;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.5904436413157343;0.38181818181818183;0.5097799511002445;0.49647390691114246
990;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.417661847894406;0.38181818181818183;0.5097799511002445;0.49647390691114246
1194;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.70217340963975;0.38181818181818183;0.5097799511002445;0.49647390691114246
1194;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.70217340963975;0.38181818181818183;0.5097799511002445;0.49647390691114246
1219;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.18870124714677958;0.38181818181818183;0.5097799511002445;0.49647390691114246
1219;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.18870124714677958;0.38181818181818183;0.5097799511002445;0.49647390691114246
1219;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.18870124714677958;0.38181818181818183;0.5097799511002445;0.49647390691114246
509;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6730310828599552;0.38181818181818183;0.5097799511002445;0.49647390691114246
1171;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.4670647391577624;0.38181818181818183;0.5097799511002445;0.49647390691114246
890;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.3527723881616703;0.38181818181818183;0.5097799511002445;0.49647390691114246
890;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.3527723881616703;0.38181818181818183;0.5097799511002445;0.49647390691114246
1087;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6845505971087367;0.38181818181818183;0.5097799511002445;0.49647390691114246
1080;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.5953802639849151;0.38181818181818183;0.5097799511002445;0.49647390691114246
1140;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.2570226756273268;0.38181818181818183;0.5097799511002445;0.49647390691114246
966;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.08455059710873665;0.38181818181818183;0.5097799511002445;0.49647390691114246
1077;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.1546657264184207;0.38181818181818183;0.5097799511002445;0.49647390691114246
1444;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6117745652629374;0.38181818181818183;0.5097799511002445;0.49647390691114246
359;Portugal;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6489516925563438;0.38181818181818183;0.5097799511002445;0.49647390691114246
468;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6865086700928015;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
1220;Slovenia;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6835263589933815;0.38181818181818183;0.5097799511002445;0.49647390691114246
884;Italy;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.4751872963581063;0.38181818181818183;0.5097799511002445;0.49647390691114246
884;Italy;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.4751872963581063;0.38181818181818183;0.5097799511002445;0.49647390691114246
884;Italy;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.4751872963581063;0.38181818181818183;0.5097799511002445;0.49647390691114246
1299;Italy;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.6170647391577624;0.38181818181818183;0.5097799511002445;0.49647390691114246
1284;Italy;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.27425099518122775;0.38181818181818183;0.5097799511002445;0.49647390691114246
1284;Italy;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.27425099518122775;0.38181818181818183;0.5097799511002445;0.49647390691114246
885;Italy;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.3592805685828942;0.38181818181818183;0.5097799511002445;0.49647390691114246
592;Portugal;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.593477198128361;0.38181818181818183;0.5097799511002445;0.49647390691114246
840;Italy;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.7281749313573059;0.38181818181818183;0.5097799511002445;0.49647390691114246
840;Italy;319;1;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.7281749313573059;0.38181818181818183;0.5097799511002445;0.49647390691114246
634;Italy;319;0;Basic;Linear Algebra;Linear Transformations;Matrix of a linear transformation,Linear application,Linearity,,,,,,,,,,;0;0.37417792154037194;0.38181818181818183;0.5097799511002445;0.49647390691114246
340;Portugal;320;0;Advanced;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space,,,,,,,;1;0.23866391308251772;0.5;0.625;0.625
448;Portugal;320;1;Advanced;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space,,,,,,,;1;0.5442786727976446;0.5;0.625;0.625
1339;Portugal;321;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.7359067166605258;0.6575342465753424;0.5097799511002445;0.49647390691114246
956;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.19905314166379434;0.6575342465753424;0.5097799511002445;0.49647390691114246
956;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.19905314166379434;0.6575342465753424;0.5097799511002445;0.49647390691114246
91;Lithuania;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.6329487570035437;0.6575342465753424;0.5097799511002445;0.49647390691114246
91;Lithuania;321;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.6329487570035437;0.6575342465753424;0.5097799511002445;0.49647390691114246
1319;Italy;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.4390155149029078;0.6575342465753424;0.5097799511002445;0.49647390691114246
988;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.666825895663105;0.6575342465753424;0.5097799511002445;0.49647390691114246
168;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.4041650211644038;0.6575342465753424;0.5097799511002445;0.49647390691114246
168;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.4041650211644038;0.6575342465753424;0.5097799511002445;0.49647390691114246
168;Portugal;321;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.4041650211644038;0.6575342465753424;0.5097799511002445;0.49647390691114246
168;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.4041650211644038;0.6575342465753424;0.5097799511002445;0.49647390691114246
967;Portugal;321;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.6142445995567171;0.6575342465753424;0.5097799511002445;0.49647390691114246
972;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.056224155612160515;0.6575342465753424;0.5097799511002445;0.49647390691114246
972;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.056224155612160515;0.6575342465753424;0.5097799511002445;0.49647390691114246
972;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.056224155612160515;0.6575342465753424;0.5097799511002445;0.49647390691114246
378;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.5904436413157343;0.6575342465753424;0.5097799511002445;0.49647390691114246
1253;Portugal;321;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.1672353416539463;0.6575342465753424;0.5097799511002445;0.49647390691114246
509;Portugal;321;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.6730310828599552;0.6575342465753424;0.5097799511002445;0.49647390691114246
898;Portugal;321;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity,,,,,,,,,,,;0;0.4215338638331179;0.6575342465753424;0.5097799511002445;0.49647390691114246
